,TIME,GEO,CITIZEN,SEX,AGE,UNIT,Value
3556,2013,Estonia,Total,Unknown,Less than 14 years,Person,
3557,2013,Estonia,Total,Unknown,From 14 to 17 years,Person,
3558,2013,Estonia,Total,Unknown,From 18 to 34 years,Person,
3559,2013,Estonia,Total,Unknown,35 years or over,Person,
3560,2013,Ireland,Total,Total,Total,Person,1465.0
3561,2013,Ireland,Total,Total,Less than 14 years,Person,175.0
3562,2013,Ireland,Total,Total,From 14 to 17 years,Person,35.0
3563,2013,Ireland,Total,Total,From 18 to 34 years,Person,805.0
3564,2013,Ireland,Total,Total,35 years or over,Person,445.0
3565,2013,Ireland,Total,Males,Total,Person,910.0
3566,2013,Ireland,Total,Males,Less than 14 years,Person,95.0
3567,2013,Ireland,Total,Males,From 14 to 17 years,Person,25.0
3568,2013,Ireland,Total,Males,From 18 to 34 years,Person,535.0
3569,2013,Ireland,Total,Males,35 years or over,Person,250.0
3570,2013,Ireland,Total,Females,Total,Person,555.0
3571,2013,Ireland,Total,Females,Less than 14 years,Person,80.0
3572,2013,Ireland,Total,Females,From 14 to 17 years,Person,10.0
3573,2013,Ireland,Total,Females,From 18 to 34 years,Person,270.0
3574,2013,Ireland,Total,Females,35 years or over,Person,195.0
3575,2013,Ireland,Total,Unknown,Total,Person,
3576,2013,Ireland,Total,Unknown,Less than 14 years,Person,
3577,2013,Ireland,Total,Unknown,From 14 to 17 years,Person,
3578,2013,Ireland,Total,Unknown,From 18 to 34 years,Person,
3579,2013,Ireland,Total,Unknown,35 years or over,Person,
3580,2013,Greece,Total,Total,Total,Person,42615.0
3581,2013,Greece,Total,Total,Less than 14 years,Person,775.0
3582,2013,Greece,Total,Total,From 14 to 17 years,Person,440.0
3583,2013,Greece,Total,Total,From 18 to 34 years,Person,33940.0
3584,2013,Greece,Total,Total,35 years or over,Person,7460.0
3585,2013,Greece,Total,Males,Total,Person,38645.0
3586,2013,Greece,Total,Males,Less than 14 years,Person,435.0
3587,2013,Greece,Total,Males,From 14 to 17 years,Person,320.0
3588,2013,Greece,Total,Males,From 18 to 34 years,Person,31430.0
3589,2013,Greece,Total,Males,35 years or over,Person,6460.0
3590,2013,Greece,Total,Females,Total,Person,3970.0
3591,2013,Greece,Total,Females,Less than 14 years,Person,340.0
3592,2013,Greece,Total,Females,From 14 to 17 years,Person,120.0
3593,2013,Greece,Total,Females,From 18 to 34 years,Person,2505.0
3594,2013,Greece,Total,Females,35 years or over,Person,1000.0
3595,2013,Greece,Total,Unknown,Total,Person,
3596,2013,Greece,Total,Unknown,Less than 14 years,Person,
3597,2013,Greece,Total,Unknown,From 14 to 17 years,Person,
3598,2013,Greece,Total,Unknown,From 18 to 34 years,Person,
3599,2013,Greece,Total,Unknown,35 years or over,Person,
3600,2013,Spain,Total,Total,Total,Person,46195.0
3601,2013,Spain,Total,Total,Less than 14 years,Person,830.0
3602,2013,Spain,Total,Total,From 14 to 17 years,Person,275.0
3603,2013,Spain,Total,Total,From 18 to 34 years,Person,29495.0
3604,2013,Spain,Total,Total,35 years or over,Person,15600.0
3605,2013,Spain,Total,Males,Total,Person,36870.0
3606,2013,Spain,Total,Males,Less than 14 years,Person,410.0
3607,2013,Spain,Total,Males,From 14 to 17 years,Person,150.0
3608,2013,Spain,Total,Males,From 18 to 34 years,Person,24250.0
3609,2013,Spain,Total,Males,35 years or over,Person,12065.0
3610,2013,Spain,Total,Females,Total,Person,9325.0
3611,2013,Spain,Total,Females,Less than 14 years,Person,420.0
3612,2013,Spain,Total,Females,From 14 to 17 years,Person,125.0
3613,2013,Spain,Total,Females,From 18 to 34 years,Person,5245.0
3614,2013,Spain,Total,Females,35 years or over,Person,3535.0
3615,2013,Spain,Total,Unknown,Total,Person,
3616,2013,Spain,Total,Unknown,Less than 14 years,Person,
3617,2013,Spain,Total,Unknown,From 14 to 17 years,Person,
3618,2013,Spain,Total,Unknown,From 18 to 34 years,Person,
3619,2013,Spain,Total,Unknown,35 years or over,Person,
3620,2013,France,Total,Total,Total,Person,48965.0
3621,2013,France,Total,Total,Less than 14 years,Person,185.0
3622,2013,France,Total,Total,From 14 to 17 years,Person,2650.0
3623,2013,France,Total,Total,From 18 to 34 years,Person,35510.0
3624,2013,France,Total,Total,35 years or over,Person,10620.0
3625,2013,France,Total,Males,Total,Person,44215.0
3626,2013,France,Total,Males,Less than 14 years,Person,170.0
3627,2013,France,Total,Males,From 14 to 17 years,Person,2390.0
3628,2013,France,Total,Males,From 18 to 34 years,Person,32065.0
3629,2013,France,Total,Males,35 years or over,Person,9590.0
3630,2013,France,Total,Females,Total,Person,4750.0
3631,2013,France,Total,Females,Less than 14 years,Person,20.0
3632,2013,France,Total,Females,From 14 to 17 years,Person,255.0
3633,2013,France,Total,Females,From 18 to 34 years,Person,3445.0
3634,2013,France,Total,Females,35 years or over,Person,1030.0
3635,2013,France,Total,Unknown,Total,Person,
3636,2013,France,Total,Unknown,Less than 14 years,Person,
3637,2013,France,Total,Unknown,From 14 to 17 years,Person,
3638,2013,France,Total,Unknown,From 18 to 34 years,Person,
3639,2013,France,Total,Unknown,35 years or over,Person,
3640,2013,Croatia,Total,Total,Total,Person,4150.0
3641,2013,Croatia,Total,Total,Less than 14 years,Person,130.0
3642,2013,Croatia,Total,Total,From 14 to 17 years,Person,315.0
3643,2013,Croatia,Total,Total,From 18 to 34 years,Person,3040.0
3644,2013,Croatia,Total,Total,35 years or over,Person,665.0
3645,2013,Croatia,Total,Males,Total,Person,3820.0
3646,2013,Croatia,Total,Males,Less than 14 years,Person,65.0
3647,2013,Croatia,Total,Males,From 14 to 17 years,Person,290.0
3648,2013,Croatia,Total,Males,From 18 to 34 years,Person,2845.0
3649,2013,Croatia,Total,Males,35 years or over,Person,620.0
3650,2013,Croatia,Total,Females,Total,Person,330.0
3651,2013,Croatia,Total,Females,Less than 14 years,Person,65.0
3652,2013,Croatia,Total,Females,From 14 to 17 years,Person,20.0
3653,2013,Croatia,Total,Females,From 18 to 34 years,Person,195.0
3654,2013,Croatia,Total,Females,35 years or over,Person,50.0
3655,2013,Croatia,Total,Unknown,Total,Person,
3656,2013,Croatia,Total,Unknown,Less than 14 years,Person,
3657,2013,Croatia,Total,Unknown,From 14 to 17 years,Person,
3658,2013,Croatia,Total,Unknown,From 18 to 34 years,Person,
3659,2013,Croatia,Total,Unknown,35 years or over,Person,
3660,2013,Italy,Total,Total,Total,Person,23945.0
3661,2013,Italy,Total,Total,Less than 14 years,Person,0.0
3662,2013,Italy,Total,Total,From 14 to 17 years,Person,140.0
3663,2013,Italy,Total,Total,From 18 to 34 years,Person,16400.0
3664,2013,Italy,Total,Total,35 years or over,Person,7400.0
3665,2013,Italy,Total,Males,Total,Person,22280.0
3666,2013,Italy,Total,Males,Less than 14 years,Person,0.0
3667,2013,Italy,Total,Males,From 14 to 17 years,Person,135.0
3668,2013,Italy,Total,Males,From 18 to 34 years,Person,15405.0
3669,2013,Italy,Total,Males,35 years or over,Person,6740.0
3670,2013,Italy,Total,Females,Total,Person,1665.0
3671,2013,Italy,Total,Females,Less than 14 years,Person,0.0
3672,2013,Italy,Total,Females,From 14 to 17 years,Person,5.0
3673,2013,Italy,Total,Females,From 18 to 34 years,Person,1000.0
3674,2013,Italy,Total,Females,35 years or over,Person,660.0
3675,2013,Italy,Total,Unknown,Total,Person,
3676,2013,Italy,Total,Unknown,Less than 14 years,Person,
3677,2013,Italy,Total,Unknown,From 14 to 17 years,Person,
3678,2013,Italy,Total,Unknown,From 18 to 34 years,Person,
3679,2013,Italy,Total,Unknown,35 years or over,Person,
3680,2013,Cyprus,Total,Total,Total,Person,7015.0
3681,2013,Cyprus,Total,Total,Less than 14 years,Person,220.0
3682,2013,Cyprus,Total,Total,From 14 to 17 years,Person,100.0
3683,2013,Cyprus,Total,Total,From 18 to 34 years,Person,3835.0
3684,2013,Cyprus,Total,Total,35 years or over,Person,2860.0
3685,2013,Cyprus,Total,Males,Total,Person,3610.0
3686,2013,Cyprus,Total,Males,Less than 14 years,Person,110.0
3687,2013,Cyprus,Total,Males,From 14 to 17 years,Person,65.0
3688,2013,Cyprus,Total,Males,From 18 to 34 years,Person,2560.0
3689,2013,Cyprus,Total,Males,35 years or over,Person,875.0
3690,2013,Cyprus,Total,Females,Total,Person,3405.0
3691,2013,Cyprus,Total,Females,Less than 14 years,Person,105.0
3692,2013,Cyprus,Total,Females,From 14 to 17 years,Person,35.0
3693,2013,Cyprus,Total,Females,From 18 to 34 years,Person,1275.0
3694,2013,Cyprus,Total,Females,35 years or over,Person,1985.0
3695,2013,Cyprus,Total,Unknown,Total,Person,
3696,2013,Cyprus,Total,Unknown,Less than 14 years,Person,
3697,2013,Cyprus,Total,Unknown,From 14 to 17 years,Person,
3698,2013,Cyprus,Total,Unknown,From 18 to 34 years,Person,
3699,2013,Cyprus,Total,Unknown,35 years or over,Person,
3700,2013,Latvia,Total,Total,Total,Person,175.0
3701,2013,Latvia,Total,Total,Less than 14 years,Person,0.0
3702,2013,Latvia,Total,Total,From 14 to 17 years,Person,0.0
3703,2013,Latvia,Total,Total,From 18 to 34 years,Person,95.0
3704,2013,Latvia,Total,Total,35 years or over,Person,80.0
3705,2013,Latvia,Total,Males,Total,Person,160.0
3706,2013,Latvia,Total,Males,Less than 14 years,Person,0.0
3707,2013,Latvia,Total,Males,From 14 to 17 years,Person,0.0
3708,2013,Latvia,Total,Males,From 18 to 34 years,Person,90.0
3709,2013,Latvia,Total,Males,35 years or over,Person,70.0
3710,2013,Latvia,Total,Females,Total,Person,15.0
3711,2013,Latvia,Total,Females,Less than 14 years,Person,0.0
3712,2013,Latvia,Total,Females,From 14 to 17 years,Person,0.0
3713,2013,Latvia,Total,Females,From 18 to 34 years,Person,5.0
3714,2013,Latvia,Total,Females,35 years or over,Person,10.0
3715,2013,Latvia,Total,Unknown,Total,Person,
3716,2013,Latvia,Total,Unknown,Less than 14 years,Person,
3717,2013,Latvia,Total,Unknown,From 14 to 17 years,Person,
3718,2013,Latvia,Total,Unknown,From 18 to 34 years,Person,
3719,2013,Latvia,Total,Unknown,35 years or over,Person,
3720,2013,Lithuania,Total,Total,Total,Person,1910.0
3721,2013,Lithuania,Total,Total,Less than 14 years,Person,95.0
3722,2013,Lithuania,Total,Total,From 14 to 17 years,Person,20.0
3723,2013,Lithuania,Total,Total,From 18 to 34 years,Person,875.0
3724,2013,Lithuania,Total,Total,35 years or over,Person,925.0
3725,2013,Lithuania,Total,Males,Total,Person,1475.0
3726,2013,Lithuania,Total,Males,Less than 14 years,Person,45.0
3727,2013,Lithuania,Total,Males,From 14 to 17 years,Person,5.0
3728,2013,Lithuania,Total,Males,From 18 to 34 years,Person,740.0
3729,2013,Lithuania,Total,Males,35 years or over,Person,685.0
3730,2013,Lithuania,Total,Females,Total,Person,435.0
3731,2013,Lithuania,Total,Females,Less than 14 years,Person,45.0
3732,2013,Lithuania,Total,Females,From 14 to 17 years,Person,10.0
3733,2013,Lithuania,Total,Females,From 18 to 34 years,Person,135.0
3734,2013,Lithuania,Total,Females,35 years or over,Person,240.0
3735,2013,Lithuania,Total,Unknown,Total,Person,
3736,2013,Lithuania,Total,Unknown,Less than 14 years,Person,
3737,2013,Lithuania,Total,Unknown,From 14 to 17 years,Person,
3738,2013,Lithuania,Total,Unknown,From 18 to 34 years,Person,
3739,2013,Lithuania,Total,Unknown,35 years or over,Person,
3740,2013,Luxembourg,Total,Total,Total,Person,260.0
3741,2013,Luxembourg,Total,Total,Less than 14 years,Person,0.0
3742,2013,Luxembourg,Total,Total,From 14 to 17 years,Person,0.0
3743,2013,Luxembourg,Total,Total,From 18 to 34 years,Person,0.0
3744,2013,Luxembourg,Total,Total,35 years or over,Person,0.0
3745,2013,Luxembourg,Total,Males,Total,Person,0.0
3746,2013,Luxembourg,Total,Males,Less than 14 years,Person,0.0
3747,2013,Luxembourg,Total,Males,From 14 to 17 years,Person,0.0
3748,2013,Luxembourg,Total,Males,From 18 to 34 years,Person,0.0
3749,2013,Luxembourg,Total,Males,35 years or over,Person,0.0
3750,2013,Luxembourg,Total,Females,Total,Person,0.0
3751,2013,Luxembourg,Total,Females,Less than 14 years,Person,0.0
3752,2013,Luxembourg,Total,Females,From 14 to 17 years,Person,0.0
3753,2013,Luxembourg,Total,Females,From 18 to 34 years,Person,0.0
3754,2013,Luxembourg,Total,Females,35 years or over,Person,0.0
3755,2013,Luxembourg,Total,Unknown,Total,Person,
3756,2013,Luxembourg,Total,Unknown,Less than 14 years,Person,
3757,2013,Luxembourg,Total,Unknown,From 14 to 17 years,Person,
3758,2013,Luxembourg,Total,Unknown,From 18 to 34 years,Person,
3759,2013,Luxembourg,Total,Unknown,35 years or over,Person,
3760,2013,Hungary,Total,Total,Total,Person,8255.0
3761,2013,Hungary,Total,Total,Less than 14 years,Person,130.0
3762,2013,Hungary,Total,Total,From 14 to 17 years,Person,320.0
3763,2013,Hungary,Total,Total,From 18 to 34 years,Person,5040.0
3764,2013,Hungary,Total,Total,35 years or over,Person,2765.0
3765,2013,Hungary,Total,Males,Total,Person,6975.0
3766,2013,Hungary,Total,Males,Less than 14 years,Person,100.0
3767,2013,Hungary,Total,Males,From 14 to 17 years,Person,285.0
3768,2013,Hungary,Total,Males,From 18 to 34 years,Person,4470.0
3769,2013,Hungary,Total,Males,35 years or over,Person,2125.0
3770,2013,Hungary,Total,Females,Total,Person,1280.0
3771,2013,Hungary,Total,Females,Less than 14 years,Person,30.0
3772,2013,Hungary,Total,Females,From 14 to 17 years,Person,35.0
3773,2013,Hungary,Total,Females,From 18 to 34 years,Person,575.0
3774,2013,Hungary,Total,Females,35 years or over,Person,645.0
3775,2013,Hungary,Total,Unknown,Total,Person,
3776,2013,Hungary,Total,Unknown,Less than 14 years,Person,
3777,2013,Hungary,Total,Unknown,From 14 to 17 years,Person,
3778,2013,Hungary,Total,Unknown,From 18 to 34 years,Person,
3779,2013,Hungary,Total,Unknown,35 years or over,Person,
3780,2013,Malta,Total,Total,Total,Person,2435.0
3781,2013,Malta,Total,Total,Less than 14 years,Person,80.0
3782,2013,Malta,Total,Total,From 14 to 17 years,Person,440.0
3783,2013,Malta,Total,Total,From 18 to 34 years,Person,1640.0
3784,2013,Malta,Total,Total,35 years or over,Person,280.0
3785,2013,Malta,Total,Males,Total,Person,2005.0
3786,2013,Malta,Total,Males,Less than 14 years,Person,55.0
3787,2013,Malta,Total,Males,From 14 to 17 years,Person,390.0
3788,2013,Malta,Total,Males,From 18 to 34 years,Person,1370.0
3789,2013,Malta,Total,Males,35 years or over,Person,195.0
3790,2013,Malta,Total,Females,Total,Person,430.0
3791,2013,Malta,Total,Females,Less than 14 years,Person,30.0
3792,2013,Malta,Total,Females,From 14 to 17 years,Person,50.0
3793,2013,Malta,Total,Females,From 18 to 34 years,Person,270.0
3794,2013,Malta,Total,Females,35 years or over,Person,80.0
3795,2013,Malta,Total,Unknown,Total,Person,
3796,2013,Malta,Total,Unknown,Less than 14 years,Person,
3797,2013,Malta,Total,Unknown,From 14 to 17 years,Person,
3798,2013,Malta,Total,Unknown,From 18 to 34 years,Person,
3799,2013,Malta,Total,Unknown,35 years or over,Person,
3800,2013,Netherlands,Total,Total,Total,Person,
3801,2013,Netherlands,Total,Total,Less than 14 years,Person,
3802,2013,Netherlands,Total,Total,From 14 to 17 years,Person,
3803,2013,Netherlands,Total,Total,From 18 to 34 years,Person,
3804,2013,Netherlands,Total,Total,35 years or over,Person,
3805,2013,Netherlands,Total,Males,Total,Person,
3806,2013,Netherlands,Total,Males,Less than 14 years,Person,
3807,2013,Netherlands,Total,Males,From 14 to 17 years,Person,
3808,2013,Netherlands,Total,Males,From 18 to 34 years,Person,
3809,2013,Netherlands,Total,Males,35 years or over,Person,
3810,2013,Netherlands,Total,Females,Total,Person,
3811,2013,Netherlands,Total,Females,Less than 14 years,Person,
3812,2013,Netherlands,Total,Females,From 14 to 17 years,Person,
3813,2013,Netherlands,Total,Females,From 18 to 34 years,Person,
3814,2013,Netherlands,Total,Females,35 years or over,Person,
3815,2013,Netherlands,Total,Unknown,Total,Person,
3816,2013,Netherlands,Total,Unknown,Less than 14 years,Person,
3817,2013,Netherlands,Total,Unknown,From 14 to 17 years,Person,
3818,2013,Netherlands,Total,Unknown,From 18 to 34 years,Person,
3819,2013,Netherlands,Total,Unknown,35 years or over,Person,
3820,2013,Austria,Total,Total,Total,Person,25960.0
3821,2013,Austria,Total,Total,Less than 14 years,Person,2320.0
3822,2013,Austria,Total,Total,From 14 to 17 years,Person,1645.0
3823,2013,Austria,Total,Total,From 18 to 34 years,Person,15860.0
3824,2013,Austria,Total,Total,35 years or over,Person,6135.0
3825,2013,Austria,Total,Males,Total,Person,21230.0
3826,2013,Austria,Total,Males,Less than 14 years,Person,1230.0
3827,2013,Austria,Total,Males,From 14 to 17 years,Person,1410.0
3828,2013,Austria,Total,Males,From 18 to 34 years,Person,13865.0
3829,2013,Austria,Total,Males,35 years or over,Person,4720.0
3830,2013,Austria,Total,Females,Total,Person,4730.0
3831,2013,Austria,Total,Females,Less than 14 years,Person,1085.0
3832,2013,Austria,Total,Females,From 14 to 17 years,Person,235.0
3833,2013,Austria,Total,Females,From 18 to 34 years,Person,1990.0
3834,2013,Austria,Total,Females,35 years or over,Person,1415.0
3835,2013,Austria,Total,Unknown,Total,Person,
3836,2013,Austria,Total,Unknown,Less than 14 years,Person,
3837,2013,Austria,Total,Unknown,From 14 to 17 years,Person,
3838,2013,Austria,Total,Unknown,From 18 to 34 years,Person,
3839,2013,Austria,Total,Unknown,35 years or over,Person,
3840,2013,Poland,Total,Total,Total,Person,9280.0
3841,2013,Poland,Total,Total,Less than 14 years,Person,405.0
3842,2013,Poland,Total,Total,From 14 to 17 years,Person,70.0
3843,2013,Poland,Total,Total,From 18 to 34 years,Person,4280.0
3844,2013,Poland,Total,Total,35 years or over,Person,4520.0
3845,2013,Poland,Total,Males,Total,Person,5680.0
3846,2013,Poland,Total,Males,Less than 14 years,Person,220.0
3847,2013,Poland,Total,Males,From 14 to 17 years,Person,45.0
3848,2013,Poland,Total,Males,From 18 to 34 years,Person,2850.0
3849,2013,Poland,Total,Males,35 years or over,Person,2565.0
3850,2013,Poland,Total,Females,Total,Person,3600.0
3851,2013,Poland,Total,Females,Less than 14 years,Person,185.0
3852,2013,Poland,Total,Females,From 14 to 17 years,Person,25.0
3853,2013,Poland,Total,Females,From 18 to 34 years,Person,1430.0
